,ID,TEXT,PET,LABEL,EUPH_STATUS
1938,1939,", hetero ilişkilerde olduğu gibi. Kısaca kocamı anlatayım; bıyıklı, 24 yaşında, atletik vücutlu ve o da bir erkek [PET_BOUNDARY]seks işçisi[PET_BOUNDARY]. Okurken düşündünüz biliyorum, nasıl olur da iki sevgili birbirlerini başka insanlarla paylaşabiliyor' Cevabı çok",seks işçisi,1,always_euph
2249,2250,"alanda fayda ve kolaylıklar sunmuştur. Seri olarak üretilen raf sistemleri zaman ve işçilik maliyeti açısından [PET_BOUNDARY]ekonomik[PET_BOUNDARY] hale gelmiştir. Kullanıldığı alanların başında yer alan depolama ,teşhir , mağazacılık sektörleri yer almaktadır.",ekonomik,1,sometimes_euph
249,250,"Kütahya Valiliği tarafından yapılan yazılı açıklamada, yoğun kar yağışı nedeniyle 05 Ocak 2015 tarihinde il merkezindeki tüm ilk ve orta öğretim okullarında eğitime 1 gün süreyle ara verildiği belirtildi. Açıklamada ayrıca, Kütahya ilinde görev yapan tüm [PET_BOUNDARY]engelli[PET_BOUNDARY] çalışanların da izinli sayılacağı kaydedildi.",engelli,1,sometimes_euph
1541,1542,"çıkarmanın abdesti bozduğunu söylemişlerdir. [105] Ama bazıları, bir hades yapmadıkça, ayakkabıyı çıkarmakla [PET_BOUNDARY]abdestin bozulmadığını[PET_BOUNDARY] ve ayağını yıkamasının gerekli olmadığını söylemişlerdir. Bazıları, ayakkabıyı çıkarmakla abdestin",abdest bozmak,0,sometimes_euph
889,890,"Geçmişte [PET_BOUNDARY]yoksullukla[PET_BOUNDARY] mücadele ve insan hakları için küresel kampanyalar yürüten Kumi Naidoo, bugün çevreci örgütün yeni icra müdürü olarak görevine başladı. Naidoo, yerkürenin tümü tehdit altında olduğu sürece diğer kalkınma meseleleriyle uğraşmanın anlam ifade etmediğine dikkati çekti. Naidoo'nun yerine geçtiği Gerd Leipold, Naido'nun örgüte başkanlık edecek ilk Afrikalı ve örgüt dışından gelen ilk kişi olduğunu söyledi.",yoksul,1,sometimes_euph
507,508,C.D - ben rol icabı [PET_BOUNDARY]iki canlıyım[PET_BOUNDARY]  zaten.,iki canlı,1,sometimes_euph
1916,1917,"altında bırakma gayretinizi de anlıyor, ama başucunuzdaki kavgam kitabını anlayamıyor. . . _ Kıracağınız bir pot, [PET_BOUNDARY]hayat kadınlarının[PET_BOUNDARY] taksimde yürüyüş yapıp sizi protesto etmelerine neden olacak. Bulacağınız para kaynağı için ""Sermaye bizzat benim""",hayat kadını,1,always_euph
1589,1590,". Fiyatlar Müşteri Yorumları Hakan U. eline emeğine sağlık harika bir iş çıkarttı kısa sürede kusursuz şekilde niye [PET_BOUNDARY]işini bitirdi[PET_BOUNDARY]. teşekkür ederim Barış K. Duvarların ve kapıların boyanması için anlaşmıştık, toplamda 2 gün sürdü işlerin",işini bitirmek,0,sometimes_euph
1323,1324,", oğlan anne: ve babasına ilk müjdeyi verenler para ve hediyelerle ödüllendirilirler. . Hamilelik döneminde [PET_BOUNDARY]iki canlı[PET_BOUNDARY] diyerek, hamile kadın ağır işlerden uzak tutularak korunur. Doğacak çocuğun cinsiyeti hakkında ise hamile kadının",iki canlı,1,sometimes_euph
986,987,"968146        Yeşilay Beykoz Şube Başkanı Necla Sümer: “Yeşilay Haftası’nda gençlere, [PET_BOUNDARY]madde[PET_BOUNDARY] kullanımının zararlarını anlatmak için tiyatroyu seçtik.",madde,1,sometimes_euph
624,625,"Edinilen bilgiye göre, polis ekiplerince yapılan çalışmada, aralarında 2 eski öğrencisinin de bulunduğu 29 kişiye uyuşturucu sattığı iddiasıyla gözaltına alınan bir lisede beden eğitimi öğretmenliği yapan Ayhan D, savcılıktaki sorgusunun ardından nöbetçi mahkemeye sevk edildi. Ayhan D, nöbetçi mahkemece ""uyuşturucu [PET_BOUNDARY]madde[PET_BOUNDARY] satmak"" suçundan tutuklandı.",madde,1,sometimes_euph
2133,2134,"akademi ve/veya medya yoluyla bize anlatılanlarla yetinmeyip, olayların perde arkasına bakma ve gerçeklerin özüne [PET_BOUNDARY]inme[PET_BOUNDARY] gayretini gösterenlerin, alışılmışın dışında, inanılması güç, hatta sarsıcı hakikatlerle karşılaşmaları",inme,0,sometimes_euph
480,481,"İZMİR Milliyet Yardım, Dr. Hayri Ekrem Üstündağ Hastanesi’nde başlatıldı. Erken doğan bebeklere özel olarak üretilen bin 600 bez, [PET_BOUNDARY]ihtiyaç sahiplerine[PET_BOUNDARY] ulaştırılmak üzere Başhekim Prof. Dr. Abdullah Başyurt’a teslim edildi. Devamının da geleceği ifade edildi. Etiketler: Bebekleri , erken ,",ihtiyaç sahibi,1,sometimes_euph
2399,2400,"Yetkilendirilmesini 31 Ocak 2018 itibarıyla sağlamıştır. MAKFED MEYEM projesi, makine sektörü için işsizlerin ve [PET_BOUNDARY]düşük gelirli[PET_BOUNDARY] çalışanların istihdam edilebilirlikleri ve gelir düzeylerinin artırılması, bu kişilerin hayat boyu öğrenme",düşük gelirli,0,sometimes_euph
581,582,"Ankara'nın Polatlı çıkışındaki bir tuğla fabrikasında çalışan Ramazan Pehlivan (45), forkliftle fırınlanmamış tuğlaları istif ederken, aracın kontrolünü [PET_BOUNDARY]kaybetti[PET_BOUNDARY]. Devrilen forkliftin altında kalan Pehlivan, olay yerinde öldü. Pehlivan'ın cesedi, Polatlı Belediyesi Cenaze aracıyla Duatepe Devlet Hastanesi morguna kaldırıldı. Ramazan Pehlivan'ın 8 yıldır fabrikada çalıştığı ve 2 çocuk babası olduğu öğrenildi.",kaybetmek,0,sometimes_euph
805,806,"AVUSTRALYA'DA yeni bir teknikle yapılan beyin ameliyatında hastaya dünyada ilk kez genel anestezi uygulanmadı, hatta operasyon sırasında bilinci açık olan hasta, doktorlarla konuştu. Beynindeki anevrizmanın kör etme tehlikesi karşısında [PET_BOUNDARY]uyutulmayan[PET_BOUNDARY] hasta John James, Canberra Hastanesi'ndeki operasyonda doktor ve hemşirelerin konuşmalarını dinlemenin ilginç bir deneyim olduğunu söyledi.0",uyutmak,0,sometimes_euph
321,322,"The Doctors dizisinin setinde konuşan Beatie, karısı Nancy’yle, ""evliliklerinin kötü giden bir döneminde olduklarını"" söyleyerek, ""Şu anda ayrıyız"" ifadesini kullandı. Mastektomi ile [PET_BOUNDARY]göğüslerini[PET_BOUNDARY] aldıran, vajinası ve kadın üreme sisteminin sağlayan organları koruması nedeniyle çocuk doğurabilen Beatie, bu sayede çocuk doğurabilmişti. Ancak Beatie, geçen süre içerisinde geçirdiği yeni operasyonlar ve sürekli devam eden tedavisiyle, artık erkeklik sürecini tamamladı.",göğüs,1,sometimes_euph
2433,2434,"Türkiye İş Bankası'nın, müşterilerinin yaşadıkları mekanı güzelleştirmek ve evleriyle ilgili her türlü eşya ve araç - gereç gereksinimleri için ihtiyaç duyacakları yüksek tutarlı ve uzun vadeli finansmanı ' 'Faturalı Alışveriş Kredisi "" kampanyası ile karşıladığı ifade edilen açıklamada, kampanyanın 2009 yılı sonuna kadar devam edeceği kaydedildi.İş Bankası'nın bu kampanya ile geniş kitlelere ulaşarak farklı [PET_BOUNDARY]ihtiyaçları karşılamayı[PET_BOUNDARY] hedeflediği vurgulandı.",ihtiyacını karşılamak,0,sometimes_euph
1433,1434,"düşürür. Nice büyükler, önderler, liderler, hoca efendiler, şeyh efendiler, üstadlar, ağabeyler bu tuzağa [PET_BOUNDARY]kurban gitmiştir[PET_BOUNDARY]. Özünde bunların çoğu iyi niyetli, yetenekli, gayretli, himmetli ve hizmetli insanlardır. Fakat onları önüne katan",kurban gitmek,0,sometimes_euph
455,456,"IHA Aydın Esnaf ve Sanatkarlar Odaları Birliği (AYESOB) Başkanı Selahittin Çetindoğan’ın annesi Aynur Çetindoğan vefat etti. Kalp rahatsızlığı nedeniyle bir süredir Aydın Medline Hastanesi’nde tedavi gören Aynur Çetindoğan, dün akşam saatlerinde [PET_BOUNDARY]hayata gözlerini yumdu[PET_BOUNDARY]. Çetindoğan’ın cenazesi bugün öğle namazına müteakip Efeler Bey Cami’nde kılınacak cenaze namazının ardından İmamköy Mahallesi’nde toprağa verilecek. Etiketler: bugün , Aydın , Aydın Haberleri « önceki haber sonraki haber »",hayata gözlerini yummak,1,always_euph
133,134,"Instagram’ın en çok takip edilen ünlü ismi Selena Gomez yeni bir rekora daha imza attı. Ünlü şarkıcının 2 hafta önce paylaştığı fotoğraf 4 milyonun üzerinde beğeni alarak rekor kırdı. Bir önceki rekor Justin Bieber’ın yine Gomez ile [PET_BOUNDARY]birlikte olduğu[PET_BOUNDARY] bir fotoğrafa aitti. Selena Gomez, 89 milyon takipçisiyle fotoğraf paylaşım uygulamasının en çok takip edilen ismi olmuştu. Kaynak: ( buseterim.com )",birlikte olmak,0,sometimes_euph
1367,1368,", vatan, eşitlik, adalet, medeniyet, millet, kanun, irade, medeniyet resulü, adl-ü hak, ahali-i fazl, ehl-i cehl, [PET_BOUNDARY]ince hastalık[PET_BOUNDARY] gibi temalar şiirin konusu olmaya başlamıştır. Yeni edebiyatta tema bağlamında incelenmesi gereken ilk konu '",ince hastalık,1,sometimes_euph
67,68,"Amerikalı aktör Mel Gibson ve yeni kız arkadaşı Rus müzisyen Oksana Grigorieva bebek [PET_BOUNDARY]bekliyor[PET_BOUNDARY]. Oscar ödüllü 53 yaşındaki Gibson'un eşi Robyn, 6 hafta önce boşanma davası açmıştı. Robyn, 13 Nisan'da verdiği dava dilekçesinde 28 yıllık eşinden geçimsizlik nedeniyle boşanmak istediğini belirtmişti. 3 yıldır ayrı yaşayan Mel Gibson ve Robyn'in 7 çocuğu bulunuyor.",beklemek,1,sometimes_euph
1393,1394,"ve şöyle diyordu ""Biri de çıkıp demiyor ki iyi ki varsın Eren"". Bu kanın Eren'e bulaşmasını kimse istemedi mi sizce? [PET_BOUNDARY]İyi saatte olsunlardan[PET_BOUNDARY] korkup adını söylemeden üç harfliler deyip geçiştirenler misali cinden şeytandan daha melun PKK'yı telaffuz bile",iyi saatte olsunlar,1,sometimes_euph
1680,1681,"gösterin. Bebeği dik tutmalı, örneğin oturur pozisyonda ya da omzuna yaslayarak tutmalı. (Rutin olarak [PET_BOUNDARY]gaz çıkarmayı[PET_BOUNDARY] öğretmenize gerek yoktur. Sadece bebeğin koliği varsa öğretin.) Proje hakkında Bir kız öğrencim üniversiteyi",gaz çıkarmak,1,sometimes_euph
59,60,"""Bize, babadan kalan bir laf vardır: Dur,  hele [PET_BOUNDARY]aybaşı[PET_BOUNDARY], gelsin de... İster devlet memuru olsun, ister  özel sektörde çalışsın herkes aybaşını dört gözle bekler.""",aybaşı,0,sometimes_euph
520,521,Daha sonra [PET_BOUNDARY]ince hastalık[PET_BOUNDARY]tan ölmüş.,ince hastalık,1,sometimes_euph
2302,2303,"Safa öyle diyor... Doğru mu bu?.. "" Serdengeçti gülerek; ""Yahu Ustad bu... Para bulur da kaçırır mı?.. Bizden bile [PET_BOUNDARY]aşırdı[PET_BOUNDARY]!.. "" Üstad'ın ""Beyazıt'taki güvercinler gibi yine üstüme pisleme Osman!.. "" diye gürlediği bu aşırmanın hikâyesini",aşırmak,1,sometimes_euph
846,847,"Haber spikeri Simge Fıstıkoğlu, babası Edip Mazhar Fıstıkoğlu'nu kaybetti. Fıstıkoğlu, sosyal medyada yaptığı paylaşımda babasının [PET_BOUNDARY]vefat ettiğini[PET_BOUNDARY] ""kalbimin sızısı"" notu ile duyurdu. Yayınlanan ilanda merhum Edip Mazhar Fıstıkoğlu'nun cenazesinin 4 Şubat 2016 perşembe günü Ataköy 5. Kısım Ömer Doruk Camii'nden ikindi namazına müteakip son yolculuğuna uğurlanacağı duyuruldu.",vefat etmek,1,always_euph
2002,2003,Hizmetleri için kendisine teşekkür ediyorum. Kibar. Makul fiyatlar sunuyor. . . Aydın Var - 29.05.2021 Buzdolabımın [PET_BOUNDARY]gaz kaçırma[PET_BOUNDARY] problemi vardı ve bundan önce bir kaç kez usta çagırdım aslında kalıcı bir hasar değilmiş fakat kimse bunu dikkatlice,gaz kaçırmak,0,sometimes_euph
1561,1562,"hazırlanırken, şeyhlerin, mürşitlerin, gavsların önderliğinde öbür dünyaya yatırım yapılan, ""kıç yıkanınca [PET_BOUNDARY]abdest bozulur[PET_BOUNDARY] mu? "" sorusuna yanıtlar arayan bu güzelim ülkenin halin'olur sizce? Charles Darwin der ki: ""Seni cennet vaadiyle",abdest bozmak,0,sometimes_euph
220,221,"Yaklaşık 100 işçinin geçen hafta patlayıcılarla birlikte kurduğu barikat, Sanayi Bakanlığı'nın geri adım atması üzerine kaldırıldı. Bakanlığın açıklamasına göre, Carbosulcis maden ocağı kapatılmayacak. Bunun yerine, [PET_BOUNDARY]ekonomik[PET_BOUNDARY] verimliliğinin artırılması için yeni teknolojiyle yenilenecek. Maden ocağında çalışan yaklaşık 500 işçinin işbaşı yapması bekleniyor. Aynı ocakta 1995 yılında yapılan işgal eylemi 100 gün sürmüştü.",ekonomik,0,sometimes_euph
2419,2420,"sorunlarını tartışıp, çözüm önerisi sunmak için Ekvator'un Cuenca kentinde biraraya geldiler. Bu bildiriden [PET_BOUNDARY]çıkarılacak[PET_BOUNDARY] dersler olduğu inancı ile yayınlıyoruz. 2. Hakların sağlık meclisi sonuç bildirisini dilimize çeviren Dr. Mine",çıkarmak,0,sometimes_euph
854,855,"Rahatsızlığı sebebiyle bir süredir tedavi gören eski İstanbul Valisi Rıdvan Yenişen, Ankara'da [PET_BOUNDARY]vefat etti[PET_BOUNDARY]. Yenişen'in cenazesi, memleketi Kocaeli'nin Uzuntarla köyünde yarın öğle namazının ardından defnedilecek. Kocaeli'de 1942 yılında doğan Yenişen, yaklaşık 1,5 yıl İstanbul Valiliği ve Vali Vekilliği görevlerinde bulunmuştu. Yenişen, 2 kız çocuğu babasıydı.",vefat etmek,1,always_euph
707,708,"Derbide her iki takımı da mağlup etmelerine değinen Ekşioğlu, ""Birincisi, 2 güzide rakibimize de 15 gün içinde bizi yarışta muhtemelen [PET_BOUNDARY]saf[PET_BOUNDARY] dışı bırakacak fırsat geldi ama kaderleri aynı oldu"" dedi. Deneyimli idareci ayrıca, ""Şimdi ikisi de ağız birliğine girip vıdı vıdı yapıyor. ‘Kural hatası varmış’ Kural belli, burası Kadıköy buradan çıkış yok"" sözlerini kullandı",saf,0,sometimes_euph
1732,1733,. Sözlüklerde madde başlarını a-be-ce sırası takip eder. Arap harfli eski sözlüklerde madde başı Arapça sözcüğün [PET_BOUNDARY]üç harfli[PET_BOUNDARY] kökünün son harfi esas alınarak sıralanırdı. XIV.-XV.yüzyıllar arasında yaşamış olan el-Kamûsü-ı-Muhît (Okyanus,üç harfli,0,sometimes_euph
1269,1270,"yazılmış en doğru, en güzel menakıp olduğunu ve bunun aksine söylenenlerin doğru olamayacağını zikretmeye [PET_BOUNDARY]hacet göremem[PET_BOUNDARY]. Onun için bu güzel kitap canla korunacak, can koruyacak yüce eserlerdendir. Bu değerli eseri tercüme edenin takip",hacet görmek,0,sometimes_euph
791,792,"Gezi Parkı eylemleri sırasında ekmek almaya giderken polis tarafından gaz fişeğiyle vurulan ve aylardır yoğun bakımda [PET_BOUNDARY]uyutulan[PET_BOUNDARY] Berkin Elvan için dün akşam oynanan Galatasaray  -  Trabzonspor maçında pankart açıldı. Sarı - kırmızılı ekibin Trabzonspor'u 2 - 1'le geçtiği mücadelenin oynandığı TT Arena tribünlerinde, ""Uyan güzel çocuk, seninleyiz omuz omuza..."" yazılı pankart açıldı. ARENA'DA HER YER RÜŞVET HER YER YOLSUZLUK SLOGANLARI",uyutmak,0,sometimes_euph
1404,1405,"sakin ve bilgili şekilde karşılamasının sebebi buydu. ""Ne bunların sebebi? "" dedim. ""Korkanlar üç harfli de derler, [PET_BOUNDARY]iyi saatte olsunlar[PET_BOUNDARY] da. Herkes adını anmaya korkar ama hepsinin demek istedikleri cindir. "" dedi. Cin lafından korktum çünkü başıma böyle",iyi saatte olsunlar,1,sometimes_euph
2393,2394,"hızlı tüketilen ürünlerin hizmetini verdiklerini anlattı. Özdemir, verdikleri bu hizmetten öncelikle orta ve [PET_BOUNDARY]düşük gelirli[PET_BOUNDARY] vatandaşların hem fiyat hem de kalite açısından yarar sağladıklarını belirterek, bu rekabet sayesinde enflasyonun",düşük gelirli,0,sometimes_euph
1713,1714,in yıllarca birlikte çalıştığı artistik yönetmen Pier Luigi Pizzi'nin başkanlık ettiği jüri kararını vermek üzere [PET_BOUNDARY]aramızdan ayrıldığında[PET_BOUNDARY] yarışmayı birlikte izlediğimiz Gila Benmayor'la kendi birincimizi ilan etmiştik: Güney Afrikalı Pretty Yende.,aramızdan ayrıldı,0,sometimes_euph
1370,1371,"birkaç cümle ile işin felsefi boyutunu konuşmak istiyorum. Sizce dünya toplumu olarak sağlıkta neredeyiz? Geçmişte [PET_BOUNDARY]ince hastalık[PET_BOUNDARY] , sıtma büyük dertti. Bugün AIDS, kanser önemli sıkıntılar olarak devam ediyor. Ben bir geçiş döneminde olduğumuzu",ince hastalık,1,sometimes_euph
1195,1196,"değil karınını zor doyuruyor tek ümidi bu dünyada yaşadığı sıkıntıları görevini yerine getirip iyi olup şükredince [PET_BOUNDARY]cennete gitmek[PET_BOUNDARY] insan bu ümit olmasa gerçekte ölünce yok olup gittiğini bilse aklını oynatır delirir ""bidefa geldiğim bu dünyada onun",cennete gitmek,0,sometimes_euph
291,292,"IHA Moody’s, Türkiye’nin dış risklere karşı en kırılan [PET_BOUNDARY]gelişmekte olan ülke[PET_BOUNDARY] olduğunu belirtti. Uluslararası kredi derecelendirme kuruluşu Moody’s Türkiye’nin dış sermayeye yüksek bağıklılığı ve büyük dış borç stokunun artan siyasi kriz ile biraraya gelmesi nedeniyle dış risklere karşı en kırılgan gelişmekte olan ülke olduğunu açıkladı. Etiketler: İstanbul Haberleri « önceki haber sonraki haber »",gelişmekte olan ülke,0,sometimes_euph
555,556,"Kanser tedavisi gördüğü hastanede dün hayatını [PET_BOUNDARY]kaybeden[PET_BOUNDARY] sanatçı Murat Göğebakan, son yolculuğuna uğurlandı. Cenaze törenine Başbakan Recep Tayyip Erdoğan yanı sıra sanatçılar, Göğebakan'ın yakınları ve sevenleri katıldı. Cenaze töreninin ardından Erdoğan, Göğebakan'ın tabutuna omuz verdi. Fatih Camii'nde kılınan cenaze namazın ardından Göğebakan'ın cenazesi toprağa verilmek üzere Adana'ya gönderildi. MURAT GÖĞEBAKAN'A VEDA - FOTO GALERİ",kaybetmek,1,sometimes_euph
2090,2091,sonuçlarına göre seçim yapabilirsiniz. Akıllı cihazınız oldukça küçük bir alan kaplayacak SitOrSquat uygulaması [PET_BOUNDARY]tuvalet ihtiyacınızı karşılamanız[PET_BOUNDARY] için size yardımcı olacak seçenekler sunar. Üstelik uygulamayı kendi belirlediğiniz standartlara göre,tuvalet ihtiyacını karşılamak,1,sometimes_euph
148,149,"Lige girdiğinden bu yana kendine has karakteriyle sosyal medyayı fetheden Embiid, 8 Ağustos 2014 tarihinde kişisel Twitter hesabından Rihanna'yı kast ederek attığı, ""Gerçek bu… Bu ünlü kızı tavlamaya çalışıyordum ve o da bana ‘All - Star olduğunda geri dön’ dedi."" şeklindeki paylaşımı alıntıladı ve, ""Nihayet aşık olduğum kadınla [PET_BOUNDARY]birlikte olabilmek[PET_BOUNDARY] için şansım var. Bu yüzden yardımınıza ihtiyacım var…"" şeklinde bir tweet daha atarak kendisi için oy istedi.",birlikte olmak,0,sometimes_euph
1062,1063,"hayatı amansız bir hastalık ile birleşiyor. AIDS hastalığına yakalanan bir transseksüelin ve ""maço"" bir erkeğin bu [PET_BOUNDARY]amansız hastalığın[PET_BOUNDARY] üstesinden gelmek için göstermiş oldukları dayanışmayı ve vermiş oldukları zorlu mücadeleyi konu alıyor. Jared",amansız hastalık,0,sometimes_euph
144,145,"İddiaya göre dün, Necivan Güler, 5 aydır [PET_BOUNDARY]birlikte olduğu[PET_BOUNDARY] sevgilisi Levent Kımız'a (40) ayrılmak istediğini söylemesi üzerine çift arasında tartışma yaşandı. Çorlu Şeyh Sinan Mahallesi'nde oturan sevgilisi Güler'in evine giden Kımız, apartmanın koridor kısmında yanında getirdiği yanıcı maddeyi üzerine dökerek kendisini ateşe verdi. Çorlu Devlet Hastanesi'ne kaldırılan ve vücudunda yüzde 42 oranında yanık oluşan Kımız, bugün güvenlik nedeniyle İstanbul'daki hastanelere sevk edildi.",birlikte olmak,0,sometimes_euph
